,time,USDT,ETH,BTC,Avg. USDT price,Avg. ETH price,Avg. BTC price
0,1627274025766,0.0,0.005729280000000001,-0.096,1,0.0018105297583982504,0.0
1,1627274067569,0.0,0.00805368,-0.135,1,0.0022146441282531308,0.0
2,1627274067828,0.0,0.01103368,-0.185,1,0.002512394192898101,0.0
3,1627274068963,0.0,0.015026210000000002,-0.252,1,0.002743698348681482,0.0
4,1627317549180,0.0,0.01977821,-0.332,1,0.002905844931350439,0.0
5,1627348782314,0.0,0.02401221,-0.405,1,0.00298299441107045,0.0
6,1627436596513,0.0,0.09588921,-1.666,1,0.0031209556448254646,0.0
7,1627445766255,0.0,0.11978871,-2.089,1,0.0031421082147113123,0.0
8,1623946090086,-0.04958,119.11173913,-2.089,1,1199.3973584271307,0.0
9,1624010046378,-0.10132,238.11368739,-2.089,1,1566.1517834103306,0.0
10,1624150570561,-0.16571,377.3711638,-2.089,1,1726.9567381210222,0.0
11,1624274928108,-0.23613,511.16909338,-2.089,1,1762.8542267445348,0.0
12,1624281539311,-0.33817,710.65617094,-2.089,1,1804.9667232966485,0.0
13,1624310151253,-0.4757,971.96303341,-2.089,1,1825.1022882218056,0.0
14,1624321486515,-0.54582,1102.49765409,-2.089,1,1828.9649438710385,0.0
15,1624355118146,-0.61593,1233.25273398,-2.089,1,1832.419202593014,0.0
16,1626239965310,-0.69626,1385.24263675,-2.089,1,1838.3169224727717,0.0
17,1626624140260,-0.8324,1641.18570061,-2.089,1,1843.9402828003188,0.0
18,1621223661011,-0.833032,1641.18570061,25.308199370000004,1,1843.9402828003188,22534.096957275022
19,1621223661065,-0.833594,1641.18570061,49.670898810000004,1,1843.9402828003188,29384.116098767856
20,1621223661171,-0.841691,1641.18570061,400.67584071,1,1843.9402828003188,35905.62633237792
21,1621223777234,-0.846363,1641.18570061,602.0390360399999,1,1843.9402828003188,37708.810107910926
22,1621223846347,-0.851048,1641.18570061,803.40033135,1,1843.9402828003188,38765.19342785136
23,1621231796119,-0.85556,1641.18570061,1005.49801824,1,1843.9402828003188,39773.670594198775
24,1621231963395,-0.861594,1641.18570061,1275.55089504,1,1843.9402828003188,40644.05948131885
25,1621232031213,-0.86612,1641.18570061,1478.20335972,1,1843.9402828003188,41142.128228708105
26,1621232085482,-0.872908,1641.18570061,1782.9732693800001,1,1843.9402828003188,41690.4616320963
27,1621232103203,-0.876302,1641.18570061,1935.5505393800001,1,1843.9402828003188,41928.99796581473
28,1621232164420,-0.879357,1641.18570061,2073.80364788,1,1843.9402828003188,42136.85368327983
29,1621244374043,-0.879696,1641.18570061,2089.10435186,1,1843.9402828003188,42158.6512906496
30,1621258074086,-0.881347,1641.18570061,2162.94203972,1,1843.9402828003188,42243.30256042571
31,1621258075030,-0.883549,1641.18570061,2261.41547752,1,1843.9402828003188,42346.650142296225
32,1621260717965,-0.884694,1641.18570061,2312.36797637,1,1843.9402828003188,42393.07571433511
33,1621260951874,-0.890703,1641.18570061,2577.96577036,1,1843.9402828003188,42561.84804091655
34,1621262151381,-0.893324,1641.18570061,2693.02766774,1,1843.9402828003188,42616.67898017483
35,1621265752198,-0.897273,1641.18570061,2865.59896379,1,1843.9402828003188,42678.21270732819
36,1621267872880,-0.901906,1641.18570061,3064.81795916,1,1843.9402828003188,42697.85278584811
37,1621270565450,-0.905129,1641.18570061,3202.27890594,1,1843.9402828003188,42695.883163400904
38,1621388815282,-0.909337,1641.18570061,3374.8069017300004,1,1843.9402828003188,42613.40222930863
39,1623098909303,-0.9162499999999999,1641.18570061,3616.07059482,1,1843.9402828003188,42130.95398645775
40,1623119223939,-0.9214139999999998,1641.18570061,3789.7706117400003,1,1843.9402828003188,41758.69217377606
41,1623129662569,-0.9269499999999998,1641.18570061,3971.2960462,1,1843.9402828003188,41366.65848472363
42,1623163917570,-0.9314839999999999,1641.18570061,4115.02384167,1,1843.9402828003188,41040.42024038573
43,1623297101612,-0.9347189999999999,1641.18570061,4234.760734920001,1,1843.9402828003188,40929.67571474379
44,1623297102016,-0.9414529999999999,1641.18570061,4484.00594022,1,1843.9402828003188,40723.42739305922
45,1623297102327,-0.9421549999999999,1641.18570061,4509.989031120001,1,1843.9402828003188,40702.17292570519
46,1623297102429,-0.9427779999999999,1641.18570061,4533.048098970001,1,1843.9402828003188,40683.501274964154
47,1623319372244,-0.9482069999999999,1641.18570061,4738.059082770001,1,1843.9402828003188,40562.341987256106
48,1623319449489,-0.9509219999999999,1641.18570061,4841.939598270001,1,1843.9402828003188,40514.01999613643
49,1623679604680,-0.955603,1641.18570061,5031.683741350001,1,1843.9402828003188,40514.78090933365
50,1623679604680,-0.957082,1641.18570061,5091.6390869100005,1,1843.9402828003188,40515.04833320479
51,1623679604680,-0.968928,1641.18570061,5571.85163076,1,1843.9402828003188,40516.8654301453
52,1623679604680,-0.977928,1641.18570061,5936.69317176,1,1843.9402828003188,40518.08611089471
53,1623679604680,-0.9863500000000001,1641.18570061,6278.12095912,1,1843.9402828003188,40519.21583367967
54,1624039200303,-0.9900960000000001,1641.18570061,6413.72615537,1,1843.9402828003188,40429.785597969065
55,1624190677006,-0.9923550000000001,1641.18570061,6490.0397137,1,1843.9402828003188,40352.52574517243
56,1624278973089,-0.9947000000000001,1641.18570061,6566.311235,1,1843.9402828003188,40262.650401683706
57,1624293362264,-1.002175,1641.18570061,6807.00622752,1,1843.9402828003188,39987.29255685021
58,1624310190449,-1.012267,1641.18570061,7127.93181743,1,1843.9402828003188,39634.552281295226
59,1626240181159,-1.018619,1641.18570061,7330.56061108,1,1843.9402828003188,39426.507173633036
